Molecule Name,SMILES,LogD,KSOL,HLM CLint,MLM CLint,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB,LogD modifier,KSOL modifier,HLM CLint modifier,MLM CLint modifier,Caco-2 Permeability Papp A>B modifier,Caco-2 Permeability Efflux modifier,MPPB modifier,MBPB modifier,MGMB modifier,INCHIKEY
PB-000025,CNCc1cn(CC(=O)Nc2sc3c(c2C(=O)NC)CCCC3)nc1C(F)(F)F,,,1.2041199826559248,,,,,,,,,=,,,,,,,
PB-000026,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2c(C)ccc2CN2CCN(C)CC2)cc1)c1ccccc1,,,1.91365493508662,2.639137718370094,,,,,,,,=,=,,,,,,
PB-000027,Cc1cc(C)c(-c2cccnc2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,1.792391689498254,,,,,,,,,=,,,,,,,
PB-000028,Cc1ccc(C(=O)Nc2cn3ncnc3c(CN3CCN(C(=O)C4CCCC4)[C@@H](C)C3)c2C)cn1,,,1.505149978319906,1.0413926851582251,,,,,,,,=,=,,,,,,
PB-000029,COc1cc2ccc(Br)cc2cc1[C@@H](c1ccnc(OC)c1OC)[C@@](O)(CCN(C)C)c1cc2ccccc2o1,,,1.4771212547196624,,,,,,,,,=,,,,,,,
PB-000030,CNS(=O)(=O)Nc1nnc2cc(OCC34CCC(F)(CC3)CC4)c(C3CC3)cn12,,,0.9084850188786496,,,,,,,,,=,,,,,,,
PB-000031,CCN(O)c1ccc(Cl)c2nc3n(c12)CCCN3c1ccc(Cl)cc1Cl,3.57,,1.462397997898956,,,,,,,=,,=,,,,,,,
PB-000032,Cc1cc(C)c(-c2nc3ccccc3[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,1.4771212547196624,,,,,,,,,=,,,,,,,
PB-000033,Cc1cc(C)c(-c2cccc(N)n2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,1.944482672150169,,,,,,,,,=,,,,,,,
PB-000034,O=C(NC1CCN(C(=O)C2CC2)CC1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,,,0.568201724066995,,,,,,,,,=,,,,,,,
PB-000035,O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1Cl)[C@@H]1CCCNC1,,,0.9867717342662448,,,,,,,,,=,,,,,,,
PB-000036,CN(C)c1cncc(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2)n1,,,1.260071387985075,,,,,,,,,=,,,,,,,
PB-000037,COc1cccc(C(c2cc3cc(Br)ccc3nc2OC)C(O)(CCN(C)C)c2ccc(C)nc2)c1F,,,1.380211241711606,1.99563519459755,,,,,,,,=,=,,,,,,
PB-000038,COc1nc2ccc(C#N)cc2cc1C(c1cccc(C)c1)C(O)(CCN(C)C)c1cccnc1OC,,,1.0413926851582251,1.724275869600789,,,,,,,,=,=,,,,,,
PB-000039,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)c(OC)nc1OC,,,0.6989700043360189,0.8450980400142568,,,,,,,,=,=,,,,,,
PB-000040,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,3.31,,1.9411366731260975,,,,,,,=,,=,,,,,,,
PB-000041,O=C(OC(C(F)(F)F)C(F)(F)F)N1CCN(Cc2ccc(Cl)cc2N2CCCC2)CC1,,,1.5314789170422551,,,,,,,,,=,,,,,,,
PB-000042,O=C(OC(C(F)(F)F)C(F)(F)F)N1CCN(Cc2cccc(Cl)c2N2CCOCC2)CC1,,,1.8808135922807916,,,,,,,,,=,,,,,,,
PB-000043,CN1CCC(NC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)CC1,1.0,,0.414973347970818,,,,,,,=,,=,,,,,,,
PB-000044,Cc1cc(CN(C)C(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)on1,,,0.4313637641589873,,,,,,,,,=,,,,,,,
PB-000045,COc1ccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)c(OC)c1,,,1.2068258760318498,,,,,,,,,=,,,,,,,
PB-000046,N#Cc1cccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)c1,,,0.99563519459755,,,,,,,,,=,,,,,,,
PB-000047,CS(=O)(=O)Oc1cccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)c1,,,0.9344984512435676,,,,,,,,,=,,,,,,,
PB-000048,Cc1cccc(C)c1C(=O)NC(c1ccncc1)C12CCC(CC1)N2,0.9,,1.1760912590556811,,,,,,,=,,=,,,,,,,
PB-000049,Cc1ncc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3CC3)c2=O)s1,,,2.204119982655925,,,,,,,,,=,,,,,,,
PB-000050,CCn1c(=O)n(Cc2nnc(C)s2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,,,1.230448921378274,1.4771212547196624,,,,,,,,=,=,,,,,,
PB-000051,Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)C3CCC3)CC1)cn2C,2.6,,1.591064607026499,,,,,,,=,,=,,,,,,,
PB-000052,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N(C)C,,,1.5563025007672873,,,,,,,,,=,,,,,,,
PB-000053,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(=O)N1CCOCC1,2.81,,1.2041199826559248,,,,,,,=,,=,,,,,,,
PB-000054,Cc1ccccc1NC1CN(S(=O)(=O)c2cn(C)cn2)CC1c1ccccc1,,,2.9622130183603903,,,,,,,,,=,,,,,,,
PB-000055,Cc1ccc(NC2CN(S(=O)(=O)c3cn(C)cn3)CC2c2ccccc2)cc1,,,2.544068044350276,,,,,,,,,=,,,,,,,
PB-000056,Cn1cnc(S(=O)(=O)N2CC(Nc3ccnc(C(F)(F)F)c3)C(c3ccc(F)cc3)C2)c1,,,1.52283531366053,,,,,,,,,=,,,,,,,
PB-000057,Cn1cnc(S(=O)(=O)N2C[C@H](Nc3ccc(F)c(OC(F)(F)F)c3)[C@@H](c3ccc(F)cc3)C2)c1,,,3.3324384599156054,,,,,,,,,=,,,,,,,
PB-000058,CC(C)C1CCNC(=O)C(N(Cc2ccc(C(=O)NC3CC3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,,,1.7075701760979365,2.307496037913213,,,,,,,,=,=,,,,,,
PB-000059,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12)C(=O)N1CCOCC1,,,1.662757831681574,,,,,,,,,=,,,,,,,
PB-000060,O=C(Nc1cc(Cl)cc(Cl)c1)N1CCc2sccc2C1c1ccc(C(F)(F)F)cc1,,,1.06707085604537,,,,,,,,,=,,,,,,,
PB-000061,O=C(Nc1cc(Cl)cc(Cl)c1)N1CCc2sccc2C1c1ccc(F)c(F)c1,,,1.1248301494138593,,,,,,,,,=,,,,,,,
PB-000062,COc1ccc(C2c3ccsc3CCN2C(=O)Nc2ccc(Cl)cc2)cc1,,,1.2631624649622166,,,,,,,,,=,,,,,,,
PB-000063,O=C(Nc1ccc(F)c(OC(F)(F)F)c1)N1CCc2sccc2C1c1ccc(Cl)cc1,,,1.1248301494138593,,,,,,,,,=,,,,,,,
PB-000064,O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)N1CCc2sccc2C1c1ccc(Cl)cc1,,,1.0,,,,,,,,,=,,,,,,,
PB-000065,Cc1ccc(C2c3ccsc3CCN2C(=O)Nc2cc(Cl)cc(Cl)c2)cc1,,,1.3010299956639813,,,,,,,,,=,,,,,,,
PB-000066,Cc1c(-c2ccc(N3CC[C@H](F)C3)cc2)[nH]c2cc(F)cc(F)c2c1=O,3.6,,2.295347148333618,,,,,,,=,,=,,,,,,,
PB-000067,Cc1[nH]c2c(N3CCO[C@H](CO)C3)c(C#N)c(C(F)(F)F)nc2c1Cl,,,1.591064607026499,,,,,,,,,=,,,,,,,
PB-000068,CC[C@@H]1CN2CC[C@@]3(O)C(=Nc4cccc(OC)c43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,,,0.568201724066995,,,,,,,,,=,,,,,,,
PB-000069,CN1CCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,,,2.2428607132407903,,,,,,,,,=,,,,,,,
PB-000070,C[C@@H](NC(=O)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1)c1ccncc1,,,1.2741578492636798,,,,,,,,,=,,,,,,,
PB-000071,C[C@@H]1CN(c2nc(-c3cnn(C)c3)ncc2C#N)CCN1C(=O)C1CC1,,,1.3222192947339193,,,,,,,,,=,,,,,,,
PB-000072,O=C(NC1CCS(=O)(=O)CC1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,,,0.3979400086720376,,,,,,,,,=,,,,,,,
PB-000073,COc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4ccccc4F)CCS(=O)(=O)CC3)sc2c1,,,1.4183012913197457,,,,,,,,,=,,,,,,,
PB-000074,O=C(O)COc1ccc(Cl)cc1C1CCCCCC1,,,2.037426497940624,,,,,,,,,=,,,,,,,
PB-000075,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3)C2)n1C,,,1.568201724066995,,,,,,,,,=,,,,,,,
PB-000076,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3F)C2)n1C,,,1.724275869600789,,,,,,,,,=,,,,,,,
PB-000077,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccc(F)cc3C(F)(F)F)C2)n1C,,,1.8129133566428557,,,,,,,,,=,,,,,,,
PB-000078,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CCN(C(N)=O)CC1,,,1.7853298350107671,,,,,,,,,=,,,,,,,
PB-000079,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccccc21,,,1.8512583487190752,,,,,,,,,=,,,,,,,
PB-000080,O=C1Nc2cccc(n2)-c2nncn2CCCCCOc2ccccc21,,,1.7481880270062005,,,,,,,,,=,,,,,,,
PB-000081,C[C@@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,,,1.4313637641589874,,,,,,,,,=,,,,,,,
PB-000082,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2cc(F)ccc21,,,1.3617278360175928,,,,,,,,,=,,,,,,,
PB-000083,C[C@H]1CCCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn21,,,1.3010299956639813,,,,,,,,,=,,,,,,,
PB-000084,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(Br)cc21,,,0.8692317197309762,,,,,,,,,=,,,,,,,
PB-000085,Oc1cccc(C2=Cc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC(CF)C3)cc2)c1,,,1.0791812460476249,,,,,,,,,=,,,,,,,
PB-000086,Cc1cccc(C)c1C(=O)NC(c1ccccc1)C12CCC(CC1)CN2,1.3,,1.5314789170422551,,,,,,,=,,=,,,,,,,
PB-000087,Cc1cccc(C)c1C(=O)NC(c1ccccc1)C12CCC(CC1)N2C(C)C,1.9,,1.591064607026499,,,,,,,=,,=,,,,,,,
PB-000088,CCP(=O)(OC)c1ccc2nc(-c3cnc4ccccc4c3)oc2c1,,,0.9916690073799486,,,,,,,,,=,,,,,,,
PB-000089,COc1ccc(C(=C(F)F)c2cc(OC)c(OC)c(OC)c2)cc1N,,,1.6334684555795864,,,,,,,,,=,,,,,,,
PB-000090,Cc1ccc(NS(=O)(=O)c2cc(C(=O)NCc3nc(C)no3)ccc2C)cc1,,,1.4771212547196624,,,,,,,,,=,,,,,,,
PB-000091,CN1CCN(c2ncc(-c3ccc4c(NC5CCCCC5)ccnc4c3)cn2)CC1,,,2.4771212547196626,,,,,,,,,=,,,,,,,
PB-000092,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,,,1.6901960800285136,,,,,,,,,=,,,,,,,
PB-000093,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,,,2.74350976472843,,,,,,,,,=,,,,,,,
PB-000094,CNC(=O)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,1.99,,0.5910646070264992,,,,,,,=,,=,,,,,,,
PB-000095,COc1ccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)cc1OC,,,0.4313637641589873,,,,,,,,,=,,,,,,,
PB-000096,CNCc1cn(CCC(=O)Nc2sc3c(c2C(N)=O)CCCC3)nc1C(F)(F)F,,,1.9493900066449128,,,,,,,,,=,,,,,,,
PB-000097,CS(=O)(=O)Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)ccn12,,,1.0791812460476249,,,,,,,,,=,,,,,,,
PB-000098,N[C@H]1CCCN(c2ccccc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,,,1.9138138523837167,,,,,,,,,=,,,,,,,
PB-000099,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccc(F)cc4F)nn23)C1,,,1.4913616938342726,,,,,,,,,=,,,,,,,
PB-000100,Fc1cccc(F)c1-c1ccc2cnc(Nc3cnccc3N3CCCCC3)n2n1,,,2.6009728956867484,,,,,,,,,=,,,,,,,
PB-000101,N#Cc1ccc(CC(=O)c2cc3n(n2)CCCC3)nc1,,,1.662757831681574,,,,,,,,,=,,,,,,,
PB-000102,CO[C@H]1CN(CC(=O)Nc2ccc(-n3ccccc3=O)cc2F)C[C@@H]1NC(=O)c1ccc(Cl)s1,,,1.292256071356476,,,,,,,,,=,,,,,,,
PB-000103,O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)[C@@H](F)C1)Nc1ccc(-n2ccccc2=O)cc1F,,,1.2068258760318498,,,,,,,,,=,,,,,,,
PB-000104,C[C@H]1[C@@H](N)CCCN1c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,,,2.008600171761917,,,,,,,,,=,,,,,,,
PB-000105,CNC(=O)N1CCc2c(c(-c3cccc4cc(-c5cnn(C)c5)c(C(F)F)cc34)nn2C2CCOCC2)C1,,,1.0,1.5440680443502757,,,,,,,,=,=,,,,,,
PB-000106,COc1cc2c(cc1-n1cnc3ccc(-c4ccnc5[nH]ccc45)cc31)CNC2,,,1.0,1.3324384599156054,,,,,,,,=,=,,,,,,
PB-000107,CC/C(=C\c1ccccc1)[C@@H]1C[C@H]1NC1CC2(C1)CN(CC(F)F)C2,,,2.123851640967086,2.945960703577569,,,,,,,,=,=,,,,,,
PB-000108,CC/C(=C\c1ccccc1)[C@@H]1C[C@H]1NC1CC2(C1)CN(C(C)=O)C2,,,1.255272505103306,1.8808135922807916,,,,,,,,=,=,,,,,,
PB-000109,O=C1c2ccc(OCc3cccc(F)c3)nc2CCN1c1ccc(F)cn1,,,1.255272505103306,,,,,,,,,=,,,,,,,
PB-000110,O=C1c2ncc(COc3ccccc3)cc2CCN1c1ccc(F)cc1,,,1.2787536009528289,,,,,,,,,=,,,,,,,
PB-000111,COc1cccc(C(NC(=O)c2cccc(C(F)(F)F)c2Cl)C23CCC(CC2)CN3C)c1,,,2.008600171761917,,,,,,,,,=,,,,,,,
PB-000112,O=C(Nc1ccc(N2CCSCC2)nc1)c1nnc(Nc2ccccc2F)o1,,,2.41161970596323,,,,,,,,,=,,,,,,,
PB-000113,Fc1ccc2[nH]cc(CN3CCC(F)(F)[C@@H](CCc4ccccc4)C3)c2c1,,,1.8481891169913989,,,,,,,,,=,,,,,,,
PB-000114,COc1ccc2c(CN3CCC(F)(F)[C@H](CCc4ccc(F)cc4)C3)c[nH]c2c1,,,2.4742162640762557,,,,,,,,,=,,,,,,,
PB-000115,Fc1ccccc1CC[C@@H]1CN(Cc2c[nH]c3cc(Cl)ccc23)CCC1(F)F,,,2.1931245983544616,,,,,,,,,=,,,,,,,
PB-000116,COc1nc2ccc(Br)cc2cc1C(c1cccc(C)c1)C(O)(CCN(C)C)c1cccnc1OC,,,1.0,1.3010299956639813,,,,,,,,=,=,,,,,,
PB-000117,Cc1cccc(C)c1C(=O)NC(c1ccc(S(=O)(=O)CC2CC2)cc1)C12CCC(CC1)CN2C,2.0,,2.2227164711475837,,,,,,,=,,=,,,,,,,
PB-000118,Cc1c(-c2ccc(N3CCC(F)(F)C3)cc2)[nH]c2cc(F)cc(F)c2c1=O,4.0,,0.9786369483844743,0.7803173121401513,,,,,,=,,=,=,,,,,,
PB-000119,Cc1ccc2[nH]c(C(=O)N[C@H]3Cc4ccccc4[C@@H]3C(=O)N(C)CCN(C)C)cc2c1,,,1.414973347970818,,,,,,,,,=,,,,,,,
PB-000120,CCOc1nc(Cl)ccc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cn2)c2ccc(C#N)cc21,,,1.591064607026499,,,,,,,,,=,,,,,,,
PB-000121,COc1ccc(S(=O)(=O)N2C(=O)C(c3cc(OC)ccc3OC)(N3CCN(c4ccncc4)CC3)c3cc(C#N)ccc32)c(OC)c1,,,1.6989700043360187,,,,,,,,,=,,,,,,,
PB-000122,CCOc1ccc(OC)cc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cn2)c2ccc(C#N)cc21,,,1.6532125137753435,,,,,,,,,=,,,,,,,
PB-000123,C=C(c1ccc(OC)c(N)c1)c1cc(OC)c(OC)c(OC)c1,,,1.662757831681574,,,,,,,,,=,,,,,,,
PB-000124,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccc(CCCN(C)C)cc1)n2CCN1CCOCC1,,,2.3138672203691533,,,,,,,,,=,,,,,,,
PB-000125,CCCN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,,,2.4771212547196626,,,,,,,,,=,,,,,,,
PB-000126,O=C1CCC(C(O)CC2c3c(F)cccc3-c3cncn32)CC1,,,1.307282047033346,,,,,,,,,=,,,,,,,
PB-000127,C[C@@H]1CC[C@@H](Oc2cc(C#N)ccn2)CN1C(=O)c1ccccc1CC(F)(F)F,,,2.12057393120585,,,,,,,,,=,,,,,,,
PB-000128,C[C@@H]1CC[C@@H](Oc2cc(C#N)ccn2)CN1C(=O)c1ccccc1-c1ncccn1,,,1.230448921378274,,,,,,,,,=,,,,,,,
PB-000129,O=C1c2ccc(COc3ccccc3)nc2CCN1c1ccc(F)cc1,,,1.255272505103306,,,,,,,,,=,,,,,,,
PB-000130,CNC(=O)c1ccc(-c2cc3cccc(-c4nn(C5CCOCC5)c5c4CN(C(C)=O)CC5)c3cn2)cn1,,,0.9684829485539352,1.5563025007672873,,,,,,,,=,=,,,,,,
PB-000131,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,,,1.1139433523068367,,,,,,,,,=,,,,,,,
PB-000132,COc1cc(N2CC(NC(=O)c3cc4c(C)n(C)nc4cn3)C2)c(Cl)cn1,,,1.4471580313422192,,,,,,,,,=,,,,,,,
PB-000133,Cc1nn(C)c2cnc(C(=O)NC3CN(c4cc(Cl)ncc4Cl)C3)cc12,,,1.4471580313422192,,,,,,,,,=,,,,,,,
PB-000134,COc1nn(C)cc1C(=O)Nc1cccc(-c2cncn2C(C)C)n1,,,0.9542425094393248,,,,,,,,,=,,,,,,,
PB-000135,COc1nn(-c2cncc(C3CC3)c2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,,,1.380211241711606,,,,,,,,,=,,,,,,,
PB-000136,c1cn2cc(-c3ccc4cn[nH]c4n3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,,,0.6690378008851559,,,,,,,,,=,,,,,,,
PB-000137,c1cn2cc(-c3ccc4nc[nH]c4n3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,,,0.4522465745204372,,,,,,,,,=,,,,,,,
PB-000138,c1cn2cc(-c3cnc4nc[nH]c4c3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,,,0.4771212547196624,,,,,,,,,=,,,,,,,
PB-000139,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1,,,0.7132384615456617,,,,,,,,,=,,,,,,,
PB-000140,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CC5(CCOCC5)C4)cc3)c2n1,,,0.6020599913279624,,,,,,,,,=,,,,,,,
PB-000141,NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,,,1.662757831681574,1.0413926851582251,,,,,,,,=,=,,,,,,
PB-000142,Cc1cn(-c2c(Cl)cccc2Cl)c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc12,,,1.591064607026499,,,,,,,,,=,,,,,,,
PB-000143,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1ccc2c(n1)C(F)(F)CC2,,,1.6812412373755872,2.4668676203541096,,,,,,,,=,=,,,,,,
PB-000144,CC(=O)N1CCC(NC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)CC1,,,0.3979400086720376,,,,,,,,,=,,,,,,,
PB-000145,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,,,1.5314789170422551,1.8195439355418688,,,,,,,,=,=,,,,,,
PB-000146,CCOCCC1(Oc2ccc(-c3cccc(CNC(=O)c4nc5ccccc5c(=O)[nH]4)c3)cc2)C(=O)NC(=O)NC1=O,,,1.0791812460476249,,,,,,,,,=,,,,,,,
PB-000147,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccccc4Cl)nn23)C1,,,1.954242509439325,,,,,,,,,=,,,,,,,
PB-000148,N[C@H]1CCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,,,1.1760912590556811,,,,,,,,,=,,,,,,,
PB-000149,C[C@H]1CCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C[C@H]1N,,,2.113943352306837,,,,,,,,,=,,,,,,,
